,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,recon_error,vae_anomaly,latent_velocity,latent_acceleration,crisis_distance
2008-09-18,-0.00587447,0.060353443,-0.5219798,-0.15688118,0.057571337,1.1025456,-2.113031,-0.5077973,0.9666592,1.0532286,0.21557954,-0.04121113,1.7837669
2008-09-19,-0.047163144,0.050036237,-0.49601567,-0.24749413,0.046904042,1.1711583,-2.2288857,-0.48557317,1.037971,1.1287225,0.17156273,-0.04401681,1.9270991
2008-09-22,-0.09196843,0.065821365,-0.40740836,-0.32670662,0.054211974,1.2618611,-2.3728206,-0.44114706,1.0812063,1.1770407,0.21760952,0.046046793,2.107122
2008-09-23,-0.14251544,0.07993643,-0.33324254,-0.3897155,0.0303649,1.4291129,-2.5621958,-0.3921706,1.0989335,1.2010368,0.28111994,0.06351042,2.3639462
2008-09-24,-0.17693864,0.09463997,-0.29446107,-0.43411657,-0.013950586,1.524484,-2.667933,-0.3646635,1.1235186,1.2281059,0.16695245,-0.1141675,2.511695
2008-09-25,-0.23033644,0.11615716,-0.24933968,-0.45707658,-0.0011892319,1.5340575,-2.7146087,-0.32705253,1.1282183,1.2341022,0.09861605,-0.0683364,2.565924
2008-09-26,-0.2245488,0.15308921,-0.14860563,-0.5101861,-0.024271429,1.5368166,-2.7304647,-0.32336405,1.1292386,1.2357565,0.12317005,0.024554,2.605
2008-09-29,-0.30762368,0.22677337,0.15930296,-0.53227425,0.11306757,1.4882399,-2.6079955,-0.2702529,1.5333441,1.6369377,0.38297203,0.25980198,2.5714376
2008-09-30,-0.34838015,0.1557772,0.08387929,-0.50388205,0.08122894,1.6652436,-2.7575357,-0.3156597,1.6689243,1.7773322,0.26450795,-0.11846408,2.7569218
2008-10-01,-0.29396808,0.18194976,0.09948644,-0.5769516,0.022556901,1.6841207,-2.7339664,-0.36364785,1.7411599,1.8491629,0.12603788,-0.13847007,2.764137
2008-10-02,-0.28859955,0.23335972,0.2505771,-0.63046575,0.05205056,1.6766996,-2.6618133,-0.37237033,1.8481314,1.9552667,0.18593292,0.05989504,2.7632792
2008-10-03,-0.2685303,0.2765251,0.39833152,-0.68121254,0.05359082,1.7294099,-2.6352298,-0.4204124,1.9132317,2.020706,0.18018906,-0.005743861,2.8374157
2008-10-06,-0.22236544,0.42147893,0.8183385,-0.8012402,0.07817258,1.5630422,-2.3858488,-0.47158015,2.6831915,2.785899,0.5541181,0.37392902,2.8095632
2008-10-07,-0.22439733,0.4716195,1.1040189,-0.911553,0.09614265,1.4688029,-2.154244,-0.5519257,3.6080766,3.7071717,0.40694052,-0.14717758,2.8412511
2008-10-08,-0.123090625,0.5865655,1.3804739,-1.0069985,0.03454797,1.3570485,-1.8305304,-0.609679,3.9970114,4.0914626,0.4831373,0.07619679,2.8665683
2008-10-09,-0.18474215,0.70096326,1.9058495,-1.2474836,0.042487264,1.1264911,-1.3913634,-0.68121904,4.6991796,4.7941403,0.7758516,0.2927143,3.1637719
2008-10-10,-0.13412774,0.79812855,2.376983,-1.4006425,-0.026996784,0.91353047,-0.9974511,-0.7446168,4.1114345,4.2120485,0.683223,-0.0926286,3.5187335
2008-10-13,-0.10868609,0.95107657,2.3308375,-1.6265719,-0.06854473,0.6676192,-0.963937,-0.6805378,4.418218,4.5165954,0.38031796,-0.30290505,3.5563555
2008-10-14,0.051484317,1.2029815,2.6575737,-1.8741755,-0.16270995,0.23120718,-0.7726762,-0.68279123,4.1632605,4.273242,0.70219874,0.3218808,3.9621546
2008-10-15,0.0738502,1.319147,2.8025131,-1.9902997,-0.19710493,0.046596624,-0.5407143,-0.6445266,4.371932,4.4876366,0.37285584,-0.3293429,4.167474
2008-10-16,0.11639936,1.3236451,3.0195024,-2.053682,-0.22023457,-0.05240535,-0.51672775,-0.6736668,4.520835,4.6466208,0.2543486,-0.118507236,4.3871408
2008-10-17,0.17505236,1.3371825,3.1868608,-2.1302426,-0.24367042,-0.21484731,-0.39207935,-0.71199656,4.6013174,4.7353086,0.28537133,0.031022727,4.589412
2008-10-20,0.18909265,1.3338485,3.1598,-2.157571,-0.23485444,-0.3359673,-0.37288028,-0.7053584,4.365558,4.5001774,0.12979916,-0.15557218,4.592225
2008-10-21,0.23850314,1.3861983,3.2914271,-2.252688,-0.24420157,-0.5011214,-0.19298969,-0.74273294,4.2275424,4.3712096,0.30442655,0.1746274,4.8008323
2008-10-22,0.30731875,1.4084642,3.5173924,-2.4468966,-0.2835219,-0.7117862,0.26796126,-0.77404433,4.343902,4.502565,0.5944666,0.29004008,5.188717
2008-10-23,0.33472013,1.3741227,3.6743326,-2.4768555,-0.29786807,-0.78459007,0.29961395,-0.80130666,4.3267956,4.493211,0.18630429,-0.40816236,5.343911
2008-10-24,0.37563157,1.3471856,3.6945486,-2.5324903,-0.3228057,-0.8860091,0.4869281,-0.833446,4.593763,4.7626443,0.23006628,0.043762,5.4443717
2008-10-27,0.37975216,1.4474504,3.9667995,-2.6027737,-0.33049145,-1.0438344,0.58005947,-0.8002349,4.565815,4.754277,0.3519583,0.12189202,5.762398
2008-10-28,0.3192699,1.486083,3.901233,-2.6208086,-0.2980024,-0.97235835,0.4813785,-0.74169797,4.6389422,4.8246737,0.17059806,-0.18136024,5.681319
2008-10-29,0.3765387,1.4613279,3.9965408,-2.622611,-0.31830114,-1.0770327,0.5631385,-0.81473744,4.5790443,4.7714415,0.19070286,0.020104796,5.8023996
2008-10-30,0.3682781,1.4570558,3.9909844,-2.6330624,-0.31837767,-1.0972974,0.50150716,-0.8177127,4.5026035,4.695418,0.0666673,-0.12403555,5.7934637
2008-10-31,0.34749502,1.4805319,4.0016065,-2.6708262,-0.3064331,-1.1035991,0.41998452,-0.82163894,4.4645557,4.6603827,0.096776746,0.030109443,5.8090878
2008-11-03,0.31016117,1.4593933,3.94629,-2.6818662,-0.29545575,-1.1071155,0.24657984,-0.8251565,4.576101,4.7705946,0.18771487,0.09093813,5.7346644
2008-11-04,0.28968334,1.4606856,3.80593,-2.7714992,-0.28199363,-1.0759518,0.038020924,-0.8193642,4.6588435,4.851532,0.26988667,0.0821718,5.6307926
2008-11-05,0.27015567,1.5176075,3.9092672,-2.8522878,-0.2800628,-1.1223831,0.1403447,-0.80925375,4.619943,4.8214326,0.18319058,-0.08669609,5.7869787
2008-11-06,0.27324253,1.5409536,4.055407,-2.876445,-0.30048984,-1.1802237,0.2568825,-0.8085013,4.5846663,4.793525,0.19959816,0.01640758,5.9491777
2008-11-07,0.26969963,1.491276,4.016832,-2.8136392,-0.30388707,-1.1608558,0.15777571,-0.81955475,4.6752963,4.879353,0.13507046,-0.064527705,5.858631
2008-11-10,0.27279538,1.513787,4.069211,-2.843886,-0.30587542,-1.1647687,0.2148586,-0.8232743,4.5113163,4.7191067,0.08640789,-0.048662566,5.929526
2008-11-11,0.2757281,1.5121145,4.0875115,-2.8495884,-0.31645465,-1.2009013,0.21282907,-0.82194936,4.5520463,4.761199,0.042452134,-0.04395576,5.954701
2008-11-12,0.25562382,1.5224422,4.103199,-2.8918004,-0.32262698,-1.202676,0.21464474,-0.79727453,4.5771976,4.7882404,0.05649943,0.014047295,5.9878283
2008-11-13,0.22050916,1.5365403,4.0304985,-2.8898282,-0.29197407,-1.0428392,0.040512517,-0.77160907,4.7373257,4.9432077,0.25335592,0.1968565,5.869627
2008-11-14,0.24871968,1.5150928,4.0742683,-2.8632283,-0.32182533,-1.1873071,0.23066254,-0.78354305,4.798974,5.007157,0.24887893,-0.0044769943,5.946423
2008-11-17,0.24734323,1.5153826,4.147494,-2.8541164,-0.3299247,-1.2039793,0.22716708,-0.78727883,4.8383126,5.0498843,0.07626738,-0.17261155,6.0034146
2008-11-18,0.24003051,1.5179529,4.179905,-2.846383,-0.3254271,-1.1781868,0.1800638,-0.7896678,4.9451475,5.158117,0.06387702,-0.01239036,6.0128474
2008-11-19,0.21444713,1.5458164,4.1494713,-2.9091125,-0.32087415,-1.1628655,0.15685196,-0.7627818,4.956715,5.169859,0.08836956,0.024492547,6.0157323
2008-11-20,0.22855912,1.5422767,4.1652203,-2.8981376,-0.34318298,-1.1500479,0.24240346,-0.7553714,4.827728,5.039521,0.09282298,0.004453413,6.0321627
2008-11-21,0.22237717,1.5218818,4.1063385,-2.844469,-0.33547926,-1.1018015,0.15287812,-0.7528045,4.5829935,4.789376,0.1311868,0.03836382,5.9302435
2008-11-24,0.20601888,1.5400404,4.0786023,-2.8638685,-0.31538558,-1.1036229,0.091633275,-0.7459094,4.4446397,4.651989,0.07712656,-0.054060236,5.9122066
2008-11-25,0.20850165,1.5058211,4.027686,-2.7980952,-0.30536798,-1.0895916,0.05604525,-0.77574325,4.6459017,4.8489785,0.102710746,0.025584184,5.826387
2008-11-26,0.18247877,1.5093354,3.899567,-2.8180833,-0.2817582,-1.0229701,-0.11064856,-0.75611144,4.3238516,4.5222936,0.22510372,0.122392975,5.6998444
2008-11-28,0.16636898,1.4541476,3.7649496,-2.7331526,-0.27403185,-1.0163126,-0.18934302,-0.74673754,4.2737775,4.4636765,0.1871496,-0.03795412,5.5273933
2008-12-01,0.13130344,1.5677564,3.8862507,-2.8978443,-0.26374495,-0.96379733,-0.2463545,-0.712622,4.119632,4.3211613,0.251499,0.0643494,5.714672
2008-12-02,0.1410188,1.5186139,3.82952,-2.750298,-0.27778554,-0.94333243,-0.2874828,-0.72704273,4.2586803,4.4512444,0.1732429,-0.0782561,5.576834
2008-12-03,0.13771735,1.5379012,3.8309417,-2.7666554,-0.265321,-0.91003716,-0.32279223,-0.7333577,4.461092,4.655004,0.05659557,-0.116647325,5.582179
2008-12-04,0.13266739,1.5401678,3.81892,-2.773304,-0.26077855,-0.92069125,-0.32533115,-0.73075503,4.2039685,4.3979053,0.019150186,-0.037445385,5.578027
2008-12-05,0.11016689,1.5458584,3.7267559,-2.7369184,-0.24829267,-0.8043064,-0.47523087,-0.70752007,4.1134825,4.301905,0.21695137,0.19780119,5.455644
2008-12-08,0.12716909,1.4993868,3.6279325,-2.720676,-0.25656506,-0.84534645,-0.4855023,-0.7174712,3.672197,3.8564084,0.12014905,-0.09680232,5.3668575
2008-12-09,0.047305226,1.4892209,3.3455198,-2.5783443,-0.2188039,-0.56677735,-0.9279646,-0.67412734,3.6543846,3.8245647,0.6190114,0.49886236,5.017063
2008-12-10,-0.0014735311,1.4996865,3.194711,-2.5354695,-0.18906927,-0.48221824,-1.0301876,-0.65159667,3.556486,3.7209237,0.2146206,-0.4043908,4.870498
2008-12-11,-0.044252157,1.5031188,3.0595853,-2.4935465,-0.17494375,-0.37577376,-1.1930742,-0.61243445,3.632023,3.792858,0.24789909,0.03327848,4.742376
2008-12-12,-0.082872465,1.4609175,2.8582094,-2.3842945,-0.15968233,-0.23090553,-1.3788276,-0.596343,3.6794677,3.831706,0.33428088,0.08638179,4.5256267
2008-12-15,-0.09099662,1.382262,2.781185,-2.2887983,-0.16698582,-0.21000269,-1.4994175,-0.56962806,3.5483203,3.6966712,0.19248603,-0.14179485,4.410342
2008-12-16,-0.18101996,1.3889058,2.5656793,-2.1806033,-0.14249347,-0.14433086,-1.6430914,-0.4482551,2.9303749,3.0720887,0.32647118,0.13398515,4.208686
2008-12-17,-0.20150167,1.3261958,2.3494146,-2.063086,-0.1314756,-0.058359228,-1.7351217,-0.45138144,2.812514,2.945496,0.28447255,-0.041998625,3.9848356
2008-12-18,-0.21667543,1.2963692,2.2283468,-2.0197363,-0.13299245,-0.04369133,-1.778859,-0.41428977,2.915132,3.0446262,0.14547394,-0.13899861,3.8741488
2008-12-19,-0.17284407,1.1737802,2.054455,-1.8383094,-0.15815672,-0.025269533,-1.724554,-0.40184683,2.9991407,3.1139987,0.29013756,0.14466362,3.5953498
2008-12-22,-0.23896256,1.1428558,1.8951509,-1.7472053,-0.15693384,0.028689628,-1.8758773,-0.31316155,2.6890638,2.8015192,0.26959723,-0.020540327,3.468253
2008-12-23,-0.24207743,1.0750301,1.7558434,-1.6936538,-0.16160697,0.075905,-1.9723744,-0.3040628,2.838259,2.9480166,0.19629057,-0.073306665,3.3573852
2008-12-24,-0.24082433,0.999559,1.5589046,-1.5971731,-0.17704572,0.13107446,-2.0289855,-0.2899858,3.1256647,3.2295713,0.24591841,0.04962784,3.1733015
2008-12-26,-0.24243668,1.0236914,1.4432957,-1.6339014,-0.18265417,0.16290183,-2.079358,-0.3104511,3.1991363,3.306255,0.13892454,-0.10699387,3.14627
2008-12-29,-0.23901097,1.0448034,1.451627,-1.6431324,-0.183339,0.16322576,-2.1061962,-0.310102,3.0135922,3.1234252,0.036510978,-0.102413565,3.1741247
2008-12-30,-0.2459717,1.0366924,1.4247246,-1.6045575,-0.17414027,0.10540689,-2.0906262,-0.2857679,3.0012126,3.1094587,0.08116782,0.04465684,3.1263468
2008-12-31,-0.240221,1.0240867,1.4135435,-1.5969267,-0.17181066,0.1178054,-2.0706959,-0.30011308,2.981331,3.0888667,0.03372497,-0.047442846,3.1023006
2009-01-02,-0.25539657,1.0294138,1.4184043,-1.5359689,-0.14976576,0.03652165,-2.0317354,-0.2569974,2.9094183,3.01554,0.12028325,0.08655828,3.0577452
2009-01-05,-0.23691623,0.99380815,1.3412915,-1.513064,-0.17666696,0.12045496,-2.0529318,-0.28647524,2.8306239,2.9352295,0.13102292,0.010739662,2.993319
2009-01-06,-0.22680801,0.9858968,1.2743398,-1.4851822,-0.1886177,0.13245551,-2.0787892,-0.27790722,2.5845802,2.6885808,0.08033401,-0.050688908,2.9449909
2009-01-07,-0.25415653,1.0151021,1.3455755,-1.5033542,-0.15374863,0.101366736,-2.1249468,-0.23186132,2.4022038,2.5096714,0.11592561,0.035591602,3.030224
2009-01-08,-0.23907588,0.9760666,1.2340758,-1.4629136,-0.19297615,0.22124887,-2.1774776,-0.26111117,2.2628336,2.3672662,0.18800099,0.07207538,2.9553204
2009-01-09,-0.25065756,0.97956264,1.2447107,-1.4705858,-0.17770913,0.16495563,-2.1656008,-0.2424128,2.1917498,2.2969227,0.06489237,-0.123108625,2.9602456
2009-01-12,-0.2692924,0.98573685,1.2783029,-1.466156,-0.15841293,0.16510491,-2.1779315,-0.2188189,2.1318922,2.2379336,0.05113243,-0.013759937,2.9871643
2009-01-13,-0.24987768,0.9510989,1.191109,-1.4534949,-0.19096053,0.21630457,-2.154218,-0.26094383,2.19546,2.2985702,0.12392499,0.07279256,2.90633
2009-01-14,-0.28606507,0.98311234,1.2603165,-1.4316449,-0.14270055,0.12444959,-2.157791,-0.18433559,1.9259986,2.0304387,0.15572233,0.031797342,2.9481664
2009-01-15,-0.3217237,0.9868183,1.3017733,-1.4199392,-0.15280381,0.25909814,-2.2581265,-0.18158512,1.9186591,2.0246818,0.17733605,0.021613717,3.0257614
2009-01-16,-0.30770344,0.9637654,1.1973963,-1.3897686,-0.17010355,0.23208457,-2.1991193,-0.20713106,1.8821913,1.9832616,0.13302739,-0.044308662,2.9072587
2009-01-20,-0.36895633,0.93721664,1.3935924,-1.3591918,-0.10892339,0.15797506,-2.1976676,-0.12679343,1.971503,2.074667,0.2440821,0.1110547,3.014158
2009-01-21,-0.40301603,0.972883,1.2781065,-1.3308948,-0.10032864,0.19358249,-2.1914864,-0.13630204,1.9441832,2.0442011,0.13431397,-0.10976812,2.9357405
2009-01-22,-0.37772423,0.9758471,1.255715,-1.3455001,-0.10390474,0.19402498,-2.1337664,-0.17585087,1.9603499,2.0585842,0.07919494,-0.05511903,2.896168
2009-01-23,-0.37757558,0.99194705,1.2747536,-1.3436275,-0.10786843,0.21693963,-2.1464374,-0.18529066,1.9851182,2.0835938,0.037625246,-0.041569695,2.918347
2009-01-26,-0.35994208,0.9844944,1.2199674,-1.328413,-0.12354053,0.22699453,-2.1352153,-0.20119902,1.9561205,2.0525787,0.06576639,0.028141141,2.8666263
2009-01-27,-0.29803813,0.9496368,1.1000484,-1.3234237,-0.14770138,0.19775307,-2.075857,-0.25851086,1.9165449,2.0091398,0.16643156,0.100665174,2.7434938
2009-01-28,-0.26549953,0.9634453,1.1113853,-1.301238,-0.11780925,0.07413518,-1.962578,-0.283724,1.9195409,2.0097353,0.17751873,0.011087164,2.6841962
2009-01-29,-0.26316324,0.9678577,1.127333,-1.2883406,-0.0935308,0.08022743,-1.9426279,-0.28332907,1.9011613,1.9908845,0.03834478,-0.13917394,2.6783588
2009-01-30,-0.2914295,0.91157734,1.2026433,-1.2641277,-0.10680926,0.2019667,-2.050868,-0.2586534,1.8451892,1.936566,0.19376773,0.15542294,2.7535055
2009-02-02,-0.2990374,0.88667095,1.1678946,-1.2441628,-0.14294098,0.32403654,-2.1226304,-0.23229069,1.7777778,1.8690667,0.15599887,-0.037768856,2.757521
2009-02-03,-0.31722277,0.8848946,1.1005993,-1.2153026,-0.14762352,0.34600127,-2.1561227,-0.19022517,1.6820718,1.7729969,0.09534702,-0.060651854,2.7220385
2009-02-04,-0.31412318,0.88127613,1.0857667,-1.208397,-0.15352623,0.37853426,-2.1672497,-0.17802235,1.6309367,1.7221392,0.040698282,-0.054648735,2.7169933
2009-02-05,-0.32613385,0.8920747,1.103106,-1.2233588,-0.14530042,0.3805669,-2.1984155,-0.16533211,1.6201469,1.7133211,0.044604022,0.0039057396,2.7562025
2009-02-06,-0.3366366,0.96994734,1.1350251,-1.2991767,-0.1308721,0.318536,-2.1779354,-0.1621069,1.6457728,1.7426682,0.13201322,0.0874092,2.818818
2009-02-09,-0.2900853,0.895154,1.1398282,-1.2904524,-0.15379292,0.3893726,-2.2060184,-0.22581422,1.6313062,1.7274396,0.13509522,0.0030820072,2.8137054
2009-02-10,-0.3799268,0.9451146,1.2255048,-1.2598729,-0.10344843,0.29768428,-2.211535,-0.1172768,1.6427239,1.7409499,0.20394914,0.068853915,2.871769
2009-02-11,-0.34733832,0.9821578,1.22244,-1.3355277,-0.12548906,0.34342143,-2.1917336,-0.18883866,1.6014168,1.7008457,0.1275073,-0.07644184,2.9037611
2009-02-12,-0.3219903,0.9954592,1.1897599,-1.3354198,-0.14123625,0.3202545,-2.170848,-0.19798955,1.5516884,1.6504439,0.05649853,-0.07100877,2.8722908
2009-02-13,-0.2999732,0.9119421,1.1418216,-1.287583,-0.16112365,0.35632473,-2.202799,-0.19863409,1.4553291,1.5517253,0.12150782,0.065009296,2.8145463
2009-02-17,-0.38397002,0.939516,1.2282498,-1.261741,-0.122740954,0.34678823,-2.2425027,-0.10524827,1.493465,1.5920811,0.16677795,0.04527013,2.8936114
2009-02-18,-0.3517049,0.91041225,1.2067035,-1.270577,-0.1338404,0.49352887,-2.3624454,-0.15822572,1.4462264,1.5467424,0.20317294,0.036394984,2.9524255
2009-02-19,-0.35839677,0.9174509,1.152357,-1.2382764,-0.1351996,0.49415627,-2.3718138,-0.13060421,1.3880664,1.4873246,0.0703147,-0.13285825,2.913219
2009-02-20,-0.37758374,0.9191419,1.1358691,-1.2121892,-0.13053998,0.51925904,-2.4043489,-0.094813555,1.3667842,1.4664518,0.06568676,-0.0046279356,2.9173088
2009-02-23,-0.44101578,0.9275763,1.217399,-1.2060596,-0.1050942,0.48286086,-2.40031,-0.04365855,1.4056835,1.5068345,0.12403594,0.058349177,2.9691534
2009-02-24,-0.41489446,0.90439224,1.1559548,-1.1781278,-0.1009106,0.4776456,-2.3573475,-0.07670711,1.3652555,1.4630462,0.09358464,-0.030451298,2.8829057
2009-02-25,-0.39131868,0.9126538,1.1535026,-1.1997641,-0.10721673,0.4879141,-2.2972574,-0.10762338,1.3329296,1.4293716,0.07622374,-0.017360903,2.855323
2009-02-26,-0.3893463,0.92006063,1.1361144,-1.1960547,-0.1085223,0.4804992,-2.2862177,-0.0970934,1.2278086,1.3238437,0.025774073,-0.050449666,2.8378685
2009-02-27,-0.38706112,0.9073106,1.101727,-1.1799368,-0.10583763,0.49112636,-2.2941384,-0.086738646,1.172797,1.2682222,0.043590892,0.01781682,2.8123415
2009-03-02,-0.42806274,0.9323126,1.1905794,-1.1608666,-0.073794976,0.4965925,-2.2860627,-0.041564282,1.2096634,1.3057112,0.11716315,0.07357226,2.8675797
2009-03-03,-0.3831517,0.91064394,1.2057664,-1.1697897,-0.082674146,0.5836065,-2.327128,-0.10730016,1.1835351,1.2803744,0.1282756,0.011112452,2.901297
2009-03-04,-0.3810609,0.9225556,1.1897632,-1.1534277,-0.087952316,0.5428428,-2.2796001,-0.09709647,1.1174725,1.2124318,0.068721324,-0.05955428,2.854515
2009-03-05,-0.417939,0.9490775,1.2579691,-1.176491,-0.06549974,0.5005843,-2.2365415,-0.07114452,1.0527678,1.14867,0.109839976,0.04111865,2.8911753
2009-03-06,-0.39807504,0.96484804,1.3595308,-1.2106111,-0.06468494,0.5399776,-2.242508,-0.119293064,1.0380015,1.1360654,0.12660417,0.016764194,2.9793994
2009-03-09,-0.37697428,0.95391905,1.3466723,-1.2311572,-0.07794319,0.5018873,-2.2391074,-0.12615187,0.9923861,1.090362,0.053267494,-0.073336676,2.9683306
2009-03-10,-0.41382414,0.97761714,1.2673732,-1.2015693,-0.061927736,0.45948336,-2.2384787,-0.06492208,1.009404,1.1066793,0.12201383,0.068746336,2.9121149
2009-03-11,-0.37045902,0.9632432,1.315388,-1.248559,-0.07366367,0.46650574,-2.1697927,-0.15200882,0.9644581,1.061123,0.13816477,0.016150944,2.9169848
2009-03-12,-0.39490402,0.99459356,1.2590218,-1.2437502,-0.06689473,0.42675295,-2.2239099,-0.09038985,0.93066484,1.0289685,0.114596464,-0.02356831,2.916157
2009-03-13,-0.3675202,0.9648392,1.2580668,-1.2616582,-0.08277778,0.43128,-2.1728692,-0.14019094,0.91336423,1.0100379,0.08552697,-0.02906949,2.8847067
2009-03-16,-0.36428112,0.9816582,1.2850766,-1.2678659,-0.092880696,0.4385825,-2.192566,-0.13228509,0.91618645,1.0138727,0.040832542,-0.04469443,2.9201503
2009-03-17,-0.36306697,0.9689447,1.217077,-1.2536591,-0.09261815,0.4213218,-2.233993,-0.11722568,0.9056621,1.0030046,0.0850287,0.04419616,2.8878734
2009-03-18,-0.37588865,0.98808646,1.2310872,-1.2712152,-0.085229896,0.4248897,-2.229971,-0.113057226,0.9021374,1.0003921,0.033707153,-0.051321547,2.9098015
2009-03-19,-0.3572474,0.9639715,1.224889,-1.292169,-0.09857881,0.42183444,-2.2293887,-0.13099119,0.893571,0.99204946,0.04377213,0.010064978,2.9064448
2009-03-20,-0.38371915,1.043571,1.2438774,-1.3541842,-0.0976816,0.4130627,-2.2933805,-0.099812984,0.8939161,0.9977381,0.12801583,0.0842437,3.0074816
2009-03-23,-0.4081843,1.007791,1.2809724,-1.2672793,-0.066590056,0.3627179,-2.2591467,-0.065812215,0.9718915,1.0727805,0.12898268,0.00096684694,2.96118
2009-03-24,-0.39273697,1.0490774,1.3303065,-1.3652812,-0.07721351,0.36055014,-2.2207124,-0.12952809,0.9585716,1.0620079,0.14012812,0.011145443,3.0259793
2009-03-25,-0.3803553,1.0251262,1.3942024,-1.3477333,-0.0914007,0.39279324,-2.2567725,-0.14432184,0.91536146,1.0191994,0.08875613,-0.05137199,3.0708847
2009-03-26,-0.38490623,1.046885,1.2692014,-1.3442103,-0.10221471,0.34886193,-2.2144794,-0.11859773,0.8795302,0.9806789,0.14362848,0.05487235,2.9722605
2009-03-27,-0.36736447,1.0466422,1.2426466,-1.3651798,-0.10868679,0.34404007,-2.2144754,-0.13158934,0.8446718,0.9463422,0.04106789,-0.10256059,2.9634345
2009-03-30,-0.3718022,1.0022082,1.3302194,-1.3536725,-0.1034609,0.36094108,-2.2591293,-0.12708771,0.83756995,0.9406898,0.11010302,0.06903513,3.0253541
2009-03-31,-0.36391085,1.0480647,1.3198179,-1.4098792,-0.11354432,0.3979898,-2.2834508,-0.15138304,0.8117452,0.9169951,0.08993641,-0.020166606,3.0728557
2009-04-01,-0.3601995,1.0563847,1.3147501,-1.4071158,-0.1201655,0.36260775,-2.259568,-0.14823522,0.7912941,0.8958857,0.0446357,-0.045300715,3.0553825
2009-04-02,-0.3617298,1.0549066,1.3222122,-1.4006184,-0.11638612,0.3236806,-2.2204678,-0.13834053,0.79220456,0.89586467,0.057085548,0.012449849,3.034188
2009-04-03,-0.3020646,1.0097775,1.2365797,-1.4002945,-0.14411668,0.33304998,-2.169083,-0.20249179,0.81223553,0.91255355,0.14332533,0.086239785,2.936008
2009-04-06,-0.26997906,0.99319816,1.1732277,-1.392841,-0.16909863,0.33076862,-2.1683598,-0.21115634,0.80238867,0.90169513,0.077963375,-0.065361954,2.886023
2009-04-07,-0.27295548,0.9896991,1.1640701,-1.389148,-0.15941751,0.3028535,-2.1636033,-0.2005858,0.783003,0.88248986,0.033555016,-0.04440836,2.8735232
2009-04-08,-0.23435834,0.95934796,1.1097591,-1.3707645,-0.1744472,0.30609882,-2.1090438,-0.24041265,0.7947082,0.89149135,0.10245931,0.068904296,2.7920835
2009-04-09,-0.22849314,0.9602268,1.0765995,-1.3173273,-0.14535841,0.2021666,-1.9986229,-0.21979016,0.8272651,0.92045265,0.16809642,0.06563711,2.6824477
